id,entityType,name,clinicName,vetName,address,city,province,phone,website,lat,lng,services,species,specialties,sourceType,sourceUrl,sourceCollectedAt,lastVerifiedAt,profileStatus,verificationStatus,onlineBookingStatus,isPublished,marketingConsent,outreachStatus,internalNotes,rawLabel
dir_59176be3bd9339eb,clinic,Clinica Veterinaria Ipogeo,Clinica Veterinaria Ipogeo,,,,,,,43.26042,11.97305,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Ipogeo
dir_93ade64fcf283d0b,clinic,Studio Veterinario,Studio Veterinario,,,,,,,44.34268,8.54630,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario
dir_9e50ff6299efe91b,clinic,Centro Operativo Veterinario,Centro Operativo Veterinario,,,,,,,40.97600,14.20247,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Operativo Veterinario
dir_121f332cbbaf5489,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.10158,7.72484,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_9cd59eea1842dd4c,clinic,Clinica Veterinaria Cusago,Clinica Veterinaria Cusago,,,,,,,45.44206,9.04260,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Cusago
dir_88be869e88dcf2b4,clinic,Sa.Lu.S.sSudio vVterinario aAsociato,Sa.Lu.S.sSudio vVterinario aAsociato,,,,,,,40.69523,17.33635,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Sa.Lu.S.sSudio vVterinario aAsociato
dir_8de480dc3a00461e,clinic,Ambulatorio Veterinario Città Di Castro,Ambulatorio Veterinario Città Di Castro,,,,,,,42.54496,11.75426,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Città Di Castro
dir_247fecb851788e18,clinic,Ambulatorio Veterinario Tuscania,Ambulatorio Veterinario Tuscania,,,,,,,42.41845,11.86772,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Tuscania
dir_a8576bf36535ae36,clinic,Clinica Veterinaria Amore,Clinica Veterinaria Amore,,,,,,,40.70930,14.69987,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Amore
dir_e92a2979023a503d,clinic,Studio Veterinario Dott.bBgliolo,Studio Veterinario Dott.bBgliolo,,,,,,,44.00447,8.16818,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Dott.bBgliolo
dir_d730f63f3a84b384,clinic,Ambulatorio Vetrinario Dott Luca Molteni,Ambulatorio Vetrinario Dott Luca Molteni,,,,,,,45.95742,9.08492,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Vetrinario Dott Luca Molteni
dir_70f1af14e19ce2dc,clinic,Ambulatorio Veterinario Bisenzio,Ambulatorio Veterinario Bisenzio,,,,,,,43.81672,11.14571,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,possibile duplicato di dir_507c3cd952c41525,Ambulatorio Veterinario Bisenzio
dir_67b06f5975170f61,clinic,Ambulatorio Veterinario Nomentano,Ambulatorio Veterinario Nomentano,,,,,,,41.93589,12.54384,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Nomentano
dir_863800f02926a451,clinic,Ambul Veterinario Dott.Ssa Piracci Vittoria,Ambul Veterinario Dott.Ssa Piracci Vittoria,,,,,,,41.45742,15.55387,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambul Veterinario Dott.Ssa Piracci Vittoria
dir_334959416ab9109a,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,40.67291,16.60584,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_ebfdbc24daa84126,clinic,Studio Associato Veterinario Dr.pPzzagalli --rD slS,Studio Associato Veterinario Dr.pPzzagalli --rD slS,,,,,,,45.75279,9.02279,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Associato Veterinario Dr.pPzzagalli --rD slS
dir_b228f1f6885f216b,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,42.85875,13.57897,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_e78ddf7bffcbc56d,clinic,Clinica Veterinaria nur,Clinica Veterinaria nur,,,,,,,45.64066,13.76586,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria nur
dir_f762b3577afa405a,clinic,San Francesco,San Francesco,,,,,,,43.67814,10.63930,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,San Francesco
dir_b2ad7e0961af0eab,clinic,Ambulatorio Veterinario Dr.Ssa Laura Bianchi,Ambulatorio Veterinario Dr.Ssa Laura Bianchi,,,,,,,45.85400,9.41237,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.Ssa Laura Bianchi
dir_5927d99b256c2806,clinic,Clinica Veterinaria Dott.Berardone,Clinica Veterinaria Dott.Berardone,,,,,,,45.56866,9.29072,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Dott.Berardone
dir_fecb20a2c98b6e4c,clinic,Ambulatorio Veterinario Albero Verde,Ambulatorio Veterinario Albero Verde,,,,,,,39.74204,9.11032,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Albero Verde
dir_3cf94fbc5b49d139,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,39.30769,16.24221,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_1bff3cdea80668dc,clinic,Ambulatorio Veterinario Dott.Ssa Rita Catanese,Ambulatorio Veterinario Dott.Ssa Rita Catanese,,,,,,,38.17727,15.54847,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Rita Catanese
dir_3574a96945a1e16c,clinic,Ambulatorio Veterinario Lucky E Felix,Ambulatorio Veterinario Lucky E Felix,,,,,,,43.00039,12.14527,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Lucky E Felix
dir_04c56293a9f03f57,clinic,Ambulatorio Vet Mariucci-Bei,Ambulatorio Vet Mariucci-Bei,,,,,,,43.34204,12.57634,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Vet Mariucci-Bei
dir_768eacd3f67fd11b,clinic,Ambulatorio Veterinario Dr Marco Berto,Ambulatorio Veterinario Dr Marco Berto,,,,,,,45.62359,11.31652,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr Marco Berto
dir_74e675b84ea07d4b,clinic,Ambulatorio Vet Berto,Ambulatorio Vet Berto,,,,,,,45.70590,11.22497,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Vet Berto
dir_f3de85c285d3b223,clinic,Ambulatorio Veterinario Dott.Ssa Marzetti,Ambulatorio Veterinario Dott.Ssa Marzetti,,,,,,,41.76829,12.66359,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Marzetti
dir_b902e56b7dcd34ab,clinic,Studio Veterinario,Studio Veterinario,,,,,,,44.33747,9.35296,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario
dir_7b7deaac99670cf2,clinic,Centro Veterinario s.Ranieri,Centro Veterinario s.Ranieri,,,,,,,39.27277,8.63720,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario s.Ranieri
dir_29eb713a9a8a0f8a,clinic,Ambulatorio Veterinario Dr Claudio Melluso,Ambulatorio Veterinario Dr Claudio Melluso,,,,,,,40.85792,14.23026,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr Claudio Melluso
dir_abdc4832b982f19d,clinic,Ambulatorio Veterinario Dott.Ssa Favaretto Eloisa,Ambulatorio Veterinario Dott.Ssa Favaretto Eloisa,,,,,,,45.97461,12.30291,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Favaretto Eloisa
dir_062a83c04c947e24,clinic,Ambulatorio Veterinario Solesino,Ambulatorio Veterinario Solesino,,,,,,,45.18023,11.74412,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Solesino
dir_0d7074629a36946b,clinic,Ambulatorio Veterinario Dott.pPolo fFrro,Ambulatorio Veterinario Dott.pPolo fFrro,,,,,,,39.25119,9.14460,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.pPolo fFrro
dir_db38b496330c128a,clinic,Ambulatorio Veterinario Limite Sull'Arno,Ambulatorio Veterinario Limite Sull'Arno,,,,,,,43.73702,10.96496,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Limite Sull'Arno
dir_88a7109f15b37bc6,clinic,Nva -cCinica nNurologica vVterinaria,Nva -cCinica nNurologica vVterinaria,,,,,,,45.47421,9.13244,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Nva -cCinica nNurologica vVterinaria
dir_cf873f9d29d4e8b0,clinic,Ambulatorio Veterinario Dr.nNncioni sSmone,Ambulatorio Veterinario Dr.nNncioni sSmone,,,,,,,43.65937,11.44833,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.nNncioni sSmone
dir_2316d35ed73017fc,clinic,Ambulatorio Dr.Barani Roberto,Ambulatorio Dr.Barani Roberto,,,,,,,45.05794,9.55011,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Dr.Barani Roberto
dir_71dacd2e527decba,clinic,Ambulatorio Dr.Ssa Innocenti Elisabetta,Ambulatorio Dr.Ssa Innocenti Elisabetta,,,,,,,43.72267,10.93001,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Dr.Ssa Innocenti Elisabetta
dir_f8f02bfc2dc55c2a,clinic,Ambulatorio Dott.uUo dD dDnato,Ambulatorio Dott.uUo dD dDnato,,,,,,,42.22685,14.39787,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Dott.uUo dD dDnato
dir_7725c0f9b4084203,clinic,Ambulatorio Veterinario Pratovecchio,Ambulatorio Veterinario Pratovecchio,,,,,,,43.78931,11.72101,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Pratovecchio
dir_e4d823a06f83925e,clinic,Ambulatorio Veterinario Rubbini Chiara,Ambulatorio Veterinario Rubbini Chiara,,,,,,,41.07722,9.39084,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Rubbini Chiara
dir_71a7ff501680da18,clinic,Ospedale Veterinario Fanum Fortunae,Ospedale Veterinario Fanum Fortunae,,,,,,,43.84637,13.01110,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ospedale Veterinario Fanum Fortunae
dir_d5ac05b5f199de34,clinic,Ambulatorio Veterinario Cavazzini,Ambulatorio Veterinario Cavazzini,,,,,,,44.89677,11.82898,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Cavazzini
dir_7e3fb1154313d48b,clinic,Ambulatorio Veterinario Boltiere,Ambulatorio Veterinario Boltiere,,,,,,,45.59959,9.58000,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Boltiere
dir_c1c4f701d91240c6,clinic,Ambulatorio Veterinario Kyra,Ambulatorio Veterinario Kyra,,,,,,,40.84578,14.23631,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Kyra
dir_50d56014d8d4912e,clinic,Ambulatorio Veterinario Associato Facchetti Rottigni,Ambulatorio Veterinario Associato Facchetti Rottigni,,,,,,,45.52379,10.23036,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Associato Facchetti Rottigni
dir_f6bd1701aabebdca,clinic,Studio Veterinario Dr.fFcchetti cCaudio,Studio Veterinario Dr.fFcchetti cCaudio,,,,,,,45.55625,10.08708,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Dr.fFcchetti cCaudio
dir_26b07879d1ecbbf2,clinic,Ambulatorio Veterinario Dr.bBnomo cCristian,Ambulatorio Veterinario Dr.bBnomo cCristian,,,,,,,45.33233,7.68980,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dr.bBnomo cCristian
dir_7278ec14e8784f54,clinic,Clinica Veterinaria Borgo Po,Clinica Veterinaria Borgo Po,,,,,,,45.02203,7.67815,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Borgo Po
dir_337beb014d27443c,clinic,Centro Veterinario Capezzano,Centro Veterinario Capezzano,,,,,,,43.87044,10.33942,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Capezzano
dir_26bd9a5bc19c5453,clinic,Clinica Veterinaria San Rocco Dott.Ssa Michela Rondi,Clinica Veterinaria San Rocco Dott.Ssa Michela Rondi,,,,,,,45.80871,9.85230,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria San Rocco Dott.Ssa Michela Rondi
dir_70318f9453eef865,clinic,Ambulatorio Veterinario San Leopoldo,Ambulatorio Veterinario San Leopoldo,,,,,,,42.91982,10.77140,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario San Leopoldo
dir_ddca83ff2f515fc7,clinic,Ambulatorio Veterinario Artemide,Ambulatorio Veterinario Artemide,,,,,,,39.04715,17.11592,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Artemide
dir_da5aad1194a9e7b0,clinic,Centro Veterinario Di Blasi,Centro Veterinario Di Blasi,,,,,,,40.74789,14.60997,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Centro Veterinario Di Blasi
dir_44b87bc5e8057db4,clinic,Ambulatorio Veterinario Dott.Ssa Paola Savelli,Ambulatorio Veterinario Dott.Ssa Paola Savelli,,,,,,,43.96743,12.60025,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Paola Savelli
dir_5e85a69315ac6675,clinic,Ambulatorio Veterinario Dott.Ssa Paola Savelli,Ambulatorio Veterinario Dott.Ssa Paola Savelli,,,,,,,44.07137,12.56836,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Paola Savelli
dir_bcd87316485d8837,clinic,Ambulatorio Veterinario Dott.Ssa Landi -dDtt. aCassa,Ambulatorio Veterinario Dott.Ssa Landi -dDtt. aCassa,,,,,,,40.70125,17.66297,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.Ssa Landi -dDtt. aCassa
dir_eba4cd2948f9dcce,clinic,Ambulatorio Veterinario Dott.pPlati,Ambulatorio Veterinario Dott.pPlati,,,,,,,44.61739,10.72075,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.pPlati
dir_cf1b9bfb986f3b4f,clinic,Clinica Veterinaria Dottoressa Martino Milena,Clinica Veterinaria Dottoressa Martino Milena,,,,,,,41.46756,12.90359,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Dottoressa Martino Milena
dir_47ece314f7837cd7,clinic,Ambulatorio Veterinario Parolin,Ambulatorio Veterinario Parolin,,,,,,,45.63559,11.75541,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Parolin
dir_2a5fe5849e68c52c,clinic,Ambulatorio Veterinario Dott.aAbBolpito dDtt.sSa bBdDnaggio aAsociati,Ambulatorio Veterinario Dott.aAbBolpito dDtt.sSa bBdDnaggio aAsociati,,,,,,,45.79799,8.88893,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.aAbBolpito dDtt.sSa bBdDnaggio aAsociati
dir_d672e0ab9d662b01,clinic,Studio Veterinario Curotti -gGudici --oTi,Studio Veterinario Curotti -gGudici --oTi,,,,,,,45.72309,8.83536,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Curotti -gGudici --oTi
dir_2b3da3fabb36bf59,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,41.03905,16.74170,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_4f808f9b9b1d54f3,clinic,Ambulatorio Veterinario Dottoressa Nausica Zanlari,Ambulatorio Veterinario Dottoressa Nausica Zanlari,,,,,,,44.08759,12.53560,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dottoressa Nausica Zanlari
dir_4856d40e5ae02035,clinic,Ambulatorio Veterinario Marco Polo,Ambulatorio Veterinario Marco Polo,,,,,,,44.50586,11.32947,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Marco Polo
dir_6fc79d016c9c418b,clinic,Clinica Veterinaria Arnaldo,Clinica Veterinaria Arnaldo,,,,,,,45.53505,10.23286,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Arnaldo
dir_a3330f7b99b689fe,clinic,Dellevet Ambulatorio Veterinario,Dellevet Ambulatorio Veterinario,,,,,,,44.81521,7.24875,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Dellevet Ambulatorio Veterinario
dir_d97de27376c44b41,clinic,Studio Veterinario Dott.rRimondi gGovanni mMria,Studio Veterinario Dott.rRimondi gGovanni mMria,,,,,,,42.74266,11.86779,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Studio Veterinario Dott.rRimondi gGovanni mMria
dir_754af37957370053,clinic,Clinica Veterinaria Santa Teresa,Clinica Veterinaria Santa Teresa,,,,,,,43.83797,13.01876,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Santa Teresa
dir_1ae8687d93b0bab6,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,39.92776,18.35325,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_80ad7473538a16e2,clinic,Clinica Veterinaria Ghiarola,Clinica Veterinaria Ghiarola,,,,,,,44.56819,10.84256,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Clinica Veterinaria Ghiarola
dir_829f1533bbf5df46,clinic,Ambulatorio Veterinario,Ambulatorio Veterinario,,,,,,,45.39449,11.26647,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario
dir_371f2b0b22b4735d,clinic,Ambulatorio Veterinario Sovizzo Di Veterinari Associati Covolo Pigato,Ambulatorio Veterinario Sovizzo Di Veterinari Associati Covolo Pigato,,,,,,,45.52632,11.44722,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Sovizzo Di Veterinari Associati Covolo Pigato
dir_2957fbdc9b362b95,clinic,Ambulatorio Veterinario Dott.aAico rRcco,Ambulatorio Veterinario Dott.aAico rRcco,,,,,,,40.64614,17.51977,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.aAico rRcco
dir_bd8292f741b34a70,clinic,Ambulatorio Veterinario Dott.bBngiorno mMnuel,Ambulatorio Veterinario Dott.bBngiorno mMnuel,,,,,,,37.67724,12.78857,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Dott.bBngiorno mMnuel
dir_cb37db2f5675d1e3,clinic,Ambulatorio Veterinario Tre Ponti,Ambulatorio Veterinario Tre Ponti,,,,,,,45.75798,11.70620,,,,anagrafe_strutture_poi,https://www.fnovi.it/cantoni/StruttureVeterinarie.ov2,2026-07-09,,needs_review,not_verified,disabled,false,false,not_contacted,,Ambulatorio Veterinario Tre Ponti
